#time V1_2
0.000011	5.75126E+19
0.0000121	5.64936E+19
0.00001331	5.97417E+19
1.4641E-05	5.7284E+19
1.61051E-05	5.7496E+19
1.77156E-05	5.5441E+19
1.94872E-05	5.71611E+19
2.14359E-05	5.58272E+19
2.35795E-05	5.5518E+19
2.59374E-05	5.75602E+19
2.85312E-05	5.82113E+19
3.13843E-05	5.15238E+19
3.45227E-05	5.49973E+19
3.7975E-05	5.75656E+19
4.17725E-05	5.73836E+19
4.59497E-05	5.67654E+19
5.05447E-05	5.941E+19
5.55992E-05	5.75421E+19
6.11591E-05	5.75362E+19
6.7275E-05	5.85305E+19
7.40025E-05	5.60683E+19
8.14027E-05	5.70893E+19
8.9543E-05	5.76772E+19
9.84973E-05	5.75249E+19
0.000108347	5.29982E+19
0.000119182	5.35052E+19
0.0001311	5.74724E+19
0.00014421	5.75559E+19
0.000158631	5.75793E+19
0.000174494	5.67467E+19
0.000191943	5.54306E+19
0.000211138	5.5333E+19
0.000232252	5.55896E+19
0.000255477	5.76123E+19
0.000281024	4.82388E+19
0.000309127	5.5422E+19
0.000340039	5.7568E+19
0.000374043	5.78417E+19
0.000411448	5.19238E+19
0.000452593	5.90785E+19
0.000497852	6.19933E+19
0.000547637	5.98125E+19
0.000602401	6.04148E+19
0.000662641	5.66346E+19
0.000728905	5.95599E+19
0.000801795	6.08718E+19
0.000881975	5.75477E+19
0.000970172	6.03865E+19
0.00106719	5.96185E+19
0.001173909	5.75298E+19
0.001291299	5.73457E+19
0.001420429	5.63876E+19
0.001562472	5.75563E+19
0.001718719	5.75635E+19
0.001890591	5.62261E+19
0.002079651	5.75193E+19
0.002287616	5.81198E+19
0.002516377	5.44904E+19
0.002768015	5.54427E+19
0.003044816	5.52442E+19
0.003349298	5.69629E+19
0.003684228	5.90205E+19
0.004052651	5.28066E+19
0.004457916	5.04169E+19
0.004903707	5.75918E+19
0.005394078	5.82859E+19
0.005933486	6.35257E+19
0.006526834	4.86688E+19
0.007179518	5.12776E+19
0.00789747	5.86001E+19
0.008687217	6.04246E+19
0.009555938	4.51645E+19
0.010511532	4.3887E+19
0.011562685	5.57281E+19
0.012718954	6.47577E+19
