#time I_2
0.00001	9.70858E+19
0.000011	9.70858E+19
0.0000121	9.70858E+19
0.00001331	9.70858E+19
1.4641E-05	9.70858E+19
1.61051E-05	9.70858E+19
1.77156E-05	9.70858E+19
1.94872E-05	9.70858E+19
2.14359E-05	9.70858E+19
2.35795E-05	9.70858E+19
2.59374E-05	9.70858E+19
2.85312E-05	9.70858E+19
3.13843E-05	9.70858E+19
3.45227E-05	9.70858E+19
3.7975E-05	9.70858E+19
4.17725E-05	9.70858E+19
4.59497E-05	9.70858E+19
5.05447E-05	9.70858E+19
5.55992E-05	9.70858E+19
6.11591E-05	9.70858E+19
6.7275E-05	9.70858E+19
7.40025E-05	9.70858E+19
8.14027E-05	9.70858E+19
8.9543E-05	9.70858E+19
9.84973E-05	9.70858E+19
0.000108347	9.70858E+19
0.000119182	9.70858E+19
0.0001311	9.70858E+19
0.00014421	9.70858E+19
0.000158631	9.70858E+19
0.000174494	9.70858E+19
0.000191943	9.70858E+19
0.000211138	9.70858E+19
0.000232252	9.70858E+19
0.000255477	9.70858E+19
0.000281024	9.70858E+19
0.000309127	9.70858E+19
0.000340039	9.70858E+19
0.000374043	9.70858E+19
0.000411448	9.70858E+19
0.000452593	9.70858E+19
0.000497852	9.70858E+19
0.000547637	9.70858E+19
0.000602401	9.70858E+19
0.000662641	9.70858E+19
0.000728905	9.70858E+19
0.000801795	9.70858E+19
0.000881975	9.70858E+19
0.000970172	9.70858E+19
0.00106719	9.70858E+19
0.001173909	9.70858E+19
0.001291299	9.70858E+19
0.001420429	9.70858E+19
0.001562472	9.70858E+19
0.001718719	9.70858E+19
0.001890591	9.70858E+19
0.002079651	9.70858E+19
0.002287616	9.70858E+19
0.002516377	9.70858E+19
0.002768015	9.70858E+19
0.003044816	9.70858E+19
0.003349298	9.70858E+19
0.003684228	9.70858E+19
0.004052651	9.70858E+19
0.004457916	9.70858E+19
0.004903707	9.70858E+19
0.005394078	9.70858E+19
0.005933486	9.70858E+19
0.006526834	9.70858E+19
0.007179518	9.70858E+19
0.00789747	9.70858E+19
0.008687217	9.70858E+19
0.009555938	9.70858E+19
0.010511532	9.70858E+19
0.011562685	9.70858E+19
0.012718954	9.70858E+19
0.013990849	9.70858E+19
0.015389934	9.70858E+19
0.016928927	9.70859E+19
0.01862182	9.70792E+19
0.020484002	9.68077E+19
0.022532402	9.35002E+19
0.024785643	9.35269E+19
0.027264207	9.35267E+19
0.029990628	9.35267E+19
0.03298969	9.35267E+19
0.036288659	9.35266E+19
0.039917525	9.35511E+19
0.043909278	9.06078E+19
0.048300206	9.01008E+19
0.053130226	9.0433E+19
0.058443249	8.68435E+19
0.064287574	8.3341E+19
0.070716331	8.02552E+19
0.077787964	8.055E+19
0.08556676	8.05459E+19
0.094123437	8.08813E+19
0.10353578	7.50661E+19
0.113889358	7.47559E+19
0.125278294	7.475E+19
0.137806123	7.47763E+19
0.151586736	6.90205E+19
0.166745409	6.68987E+19
0.18341995	6.68247E+19
0.201761945	6.62971E+19
0.22193814	6.17951E+19
0.244131954	6.20188E+19
0.268545149	6.20335E+19
0.295399664	5.95111E+19
0.32493963	5.54479E+19
0.357433594	5.54617E+19
0.393176953	5.29151E+19
0.432494648	5.1451E+19
0.475744113	5.14198E+19
0.523318524	4.96172E+19
0.575650377	4.77542E+19
0.633215414	4.78358E+19
0.696536956	4.42191E+19
0.766190651	4.4317E+19
0.842809717	4.08019E+19
0.927090688	4.11253E+19
1.019799757	4.113E+19
1.121779733	3.80022E+19
1.233957706	3.81607E+19
1.357353477	3.81444E+19
1.493088824	3.54704E+19
1.642397707	3.28083E+19
1.806637477	3.28694E+19
1.987301225	3.19175E+19
2.186031348	3.03666E+19
2.404634482	2.93593E+19
2.645097931	2.83111E+19
2.909607724	2.67556E+19
3.200568496	2.62273E+19
3.520625346	2.42784E+19
3.87268788	2.3776E+19
4.259956668	2.26245E+19
4.685952335	2.19592E+19
5.154547568	2.09497E+19
5.670002325	1.95019E+19
6.237002558	1.84026E+19
6.860702814	1.82077E+19
7.546773095	1.67904E+19
8.301450404	1.59231E+19
9.131595445	1.51539E+19
10.04475499	1.38385E+19
11.04923049	1.34441E+19
12.15415354	1.24621E+19
13.36956889	1.15542E+19
14.70652578	1.09185E+19
16.17717836	9.93145E+18
17.79489619	9.22145E+18
19.57438581	8.53822E+18
21.53182439	7.98313E+18
23.68500683	7.33006E+18
26.05350752	6.7847E+18
28.65885827	6.33204E+18
31.5247441	5.92458E+18
34.67721851	5.52515E+18
38.14494036	5.1072E+18
41.95943439	4.4906E+18
46.15537783	4.04162E+18
50.77091561	3.77082E+18
55.84800717	3.44827E+18
61.43280789	3.04494E+18
67.57608868	2.79872E+18
74.33369755	2.59641E+18
81.7670673	2.4176E+18
89.94377403	2.24003E+18
98.93815144	1.97095E+18
108.8319666	1.80347E+18
119.7151632	1.65852E+18
131.6866796	1.64542E+18
144.8553475	1.53699E+18
159.3408823	1.42793E+18
